initial_ang_1,initial_ang_2,initial_ang_3,initial_ang_4,initial_ang_5,target_pos_x,target_pos_y,target_pos_z,final_ang_1,final_ang_2,final_ang_3,final_ang_4,final_ang_5,algorithm
0,0,0,0,0,18.5872,319.433,43.6526,1.51255,0.435254,6.20992,6.01396,5.53761,NN_Adam
0,0,0,0,0,-79.7782,480.426,145.605,1.73525,5.68001,0.489429,2.17122,3.06819,NN_Adam
0,0,0,0,0,-151.72,478.02,159.836,1.87801,5.78971,0.450666,2.04933,3.06819,NN_Adam
0,0,0,0,0,150.677,297.253,18.0684,1.10128,0.834596,3.93684,2.55699,1.80483,NN_Adam
0,0,0,0,0,127.173,20.1751,212.216,3.29856,3.26297,1.27745,4.81429,1.13796,NN_Adam
0,0,0,0,0,-145.969,-168.395,531.571,0.856491,1.57106,0.554159,2.03119,1.21357,NN_Adam
0,0,0,0,0,238.56,-44.1994,257.888,2.95831,2.91844,1.43871,5.4316,1.13796,NN_Adam
0,0,0,0,0,229.599,456.832,110.126,1.10499,5.91898,0.83583,0.899728,1.63296,NN_Adam
0,0,0,0,0,539.189,-12.2083,139.913,6.26052,6.17656,0.0764062,1.66287,0.83466,NN_Adam
0,0,0,0,0,250.672,178.919,238.993,0.619791,0.764693,0.762666,5.5641,1.17984,NN_Adam
0,0,0,0,0,146.096,-72.8189,129.699,5.82049,0.997872,2.3231,3.92907,2.24423,NN_Adam
0,0,0,0,0,-206.56,-391.987,257.073,4.22729,6.02333,1.49895,0.433473,2.91096,NN_Adam
0,0,0,0,0,-93.0977,-402.715,187.238,1.34352,2.41934,0.514492,2.20607,1.91293,NN_Adam
0,0,0,0,0,-383.594,-96.1807,496.977,3.38719,0.61094,0.12926,1.72725,6.17142,NN_Adam
0,0,0,0,0,299.554,72.9213,194.9,3.38013,2.86933,1.65914,5.77417,1.13796,NN_Adam
0,0,0,0,0,127.161,-214.212,134.476,2.10641,2.35511,0.109425,3.50339,2.18641,NN_Adam
0,0,0,0,0,-406.489,-206.273,111.798,0.469541,2.87248,0.283843,1.90517,1.35559,NN_Adam
0,0,0,0,0,140.196,-431.812,63.1116,1.88458,3.08086,0.594993,1.14923,1.91293,NN_Adam
0,0,0,0,0,-162.945,-436.712,384.303,4.35522,0.200085,0.249641,1.86797,2.34821,NN_Adam
0,0,0,0,0,314.862,-439.449,117.93,5.33407,6.20794,0.0150122,1.58849,2.12022,NN_Adam
0,0,0,0,0,94.5738,-399.522,57.1624,1.80325,2.92059,1.20125,0.643842,1.91293,NN_Adam
0,0,0,0,0,-235.195,447.63,219.627,2.05448,5.98724,0.382888,1.99272,3.73939,NN_Adam
0,0,0,0,0,-80.2101,37.6528,392.076,5.84412,0.542352,1.32762,2.67515,0.947702,NN_Adam
0,0,0,0,0,-425.986,-40.7752,439.01,3.23697,0.306134,0.276381,1.89252,6.17142,NN_Adam
0,0,0,0,0,346.281,403.852,231.585,0.861908,0.0667647,0.0831416,1.67188,5.85031,NN_Adam
0,0,0,0,0,41.457,-408.217,385.587,1.6715,2.48429,0.134383,1.73309,4.20914,NN_Adam
0,0,0,0,0,440.975,242.99,291.937,0.503583,6.26438,0.262608,1.88533,3.53214,NN_Adam
0,0,0,0,0,-259.571,-118.134,131.842,0.427011,2.06019,0.834035,2.83464,2.19846,NN_Adam
0,0,0,0,0,199.434,-334.768,310.192,2.10791,3.1967,5.08459,2.48713,0.355641,NN_Adam
0,0,0,0,0,372.012,-343.742,327.089,5.53713,0.278571,0.0698225,1.65563,1.85859,NN_Adam
0,0,0,0,0,348.913,-78.9867,290.417,6.06044,0.2724,1.60167,5.8546,2.90092,NN_Adam
0,0,0,0,0,134.336,423.275,421.691,1.2629,0.346565,0.103844,1.96827,6.04635,NN_Adam
0,0,0,0,0,-198.366,229.864,112.825,2.28268,1.57953,4.54221,0.852885,3.06686,NN_Adam
0,0,0,0,0,370.472,254.791,303.145,0.602403,5.91428,0.766109,1.99852,3.53214,NN_Adam
0,0,0,0,0,103.647,-110.263,146.823,5.46698,1.27053,2.28427,3.85217,2.24423,NN_Adam
0,0,0,0,0,-294.783,-407.474,213.905,4.08604,6.11392,0.909613,0.838959,2.91096,NN_Adam
0,0,0,0,0,-161.542,-164.609,25.9389,0.794617,5.2878,4.31272,1.24503,0.456545,NN_Adam
0,0,0,0,0,-272.805,19.1464,201.912,3.07107,1.9972,3.42208,2.50979,3.7879,NN_Adam
0,0,0,0,0,-151.951,-26.5963,198.167,3.31433,6.11671,5.41471,4.65657,5.42025,NN_Adam
0,0,0,0,0,176.693,-26.9451,439.815,6.13174,1.67846,4.0315,3.48751,2.66677,NN_Adam
0,0,0,0,0,-152.519,313.759,334.52,2.02313,0.636089,1.10593,5.93778,2.10632,NN_Adam
0,0,0,0,0,-271.864,-220.211,442.566,3.82207,0.0268938,0.612904,2.25262,5.7412,NN_Adam
0,0,0,0,0,172.079,186.974,332.807,0.826718,0.0900595,2.58202,5.71576,1.11525,NN_Adam
0,0,0,0,0,89.2759,-485.835,223.809,4.89402,5.92363,0.442577,2.07236,2.46713,NN_Adam
0,0,0,0,0,219.799,-102.008,504.681,5.84856,0.0751894,1.19725,1.79937,2.09847,NN_Adam
0,0,0,0,0,-12.2465,-69.0642,293.687,1.39528,5.55759,2.57859,2.27522,5.84546,NN_Adam
0,0,0,0,0,448.758,-93.4069,159.302,6.07776,5.5487,0.646452,2.28777,0.83466,NN_Adam
0,0,0,0,0,25.9358,195.033,234.09,1.43852,1.1686,0.415296,5.20221,6.10266,NN_Adam
0,0,0,0,0,119.649,374.914,283.67,1.26182,6.28131,5.80075,3.21875,6.04635,NN_Adam
0,0,0,0,0,-46.2454,-142.814,139.383,4.39919,3.10514,2.21859,2.99401,3.81945,NN_Adam
0,0,0,0,0,-98.5804,337.749,322.383,1.85473,0.735092,0.866164,5.95605,6.10266,NN_Adam
0,0,0,0,0,245.345,76.5332,580.895,0.302325,0.733189,0.306615,1.91462,1.39325,NN_Adam
0,0,0,0,0,-334.296,-262.125,411.175,3.80646,0.0998131,0.427379,2.02493,0.959321,NN_Adam
0,0,0,0,0,420.919,-289.043,184.743,5.68139,6.01817,0.121859,2.17892,2.12022,NN_Adam
0,0,0,0,0,270.343,131.815,269.862,3.59511,1.46496,1.86053,1.41663,3.25844,NN_Adam
0,0,0,0,0,93.6635,-102.116,242.117,5.45455,1.46916,2.01372,4.30713,2.24423,NN_Adam
0,0,0,0,0,-314.304,343.537,165.331,2.31164,6.19263,1.06522,0.222133,6.1074,NN_Adam
0,0,0,0,0,371.8,-140.154,469.637,5.92265,0.350655,0.313224,1.93387,1.56503,NN_Adam
0,0,0,0,0,-0.111616,-242.07,75.5483,1.57027,2.46851,0.311802,3.37545,1.70482,NN_Adam
0,0,0,0,0,-220.661,-162.251,572.742,3.77537,0.707943,0.285673,1.91802,0.934935,NN_Adam
0,0,0,0,0,-176.506,447.872,208.171,1.94596,5.74987,0.681893,2.0067,3.73939,NN_Adam
0,0,0,0,0,341.207,78.7724,205.744,0.226727,5.77912,2.34459,6.02882,4.41988,NN_Adam
0,0,0,0,0,-525.342,-80.025,124.263,3.29282,5.99878,0.197599,1.80721,1.51291,NN_Adam
0,0,0,0,0,484.296,16.1518,174.076,0.0332885,6.22241,0.909309,0.419506,2.90092,NN_Adam
0,0,0,0,0,-128.245,-46.7143,438.025,0.349271,0.92072,1.02848,2.5675,0.674168,NN_Adam
0,0,0,0,0,-227.811,-274.775,310.645,0.878373,1.9867,1.56901,0.798638,1.92546,NN_Adam
0,0,0,0,0,-94.9692,-283.363,205.117,1.24714,2.31787,6.19036,3.33218,1.70482,NN_Adam
0,0,0,0,0,-28.9108,392.153,159.74,1.64428,5.30188,0.80314,2.61313,3.06819,NN_Adam
0,0,0,0,0,-241.922,-379.639,159.331,4.14498,5.87282,1.50069,0.268894,2.91096,NN_Adam
0,0,0,0,0,296.679,101.534,48.3807,0.329502,5.39876,2.47795,5.71022,4.41988,NN_Adam
0,0,0,0,0,74.3356,383.505,66.9978,1.37928,4.93591,1.11416,2.29367,2.09764,NN_Adam
0,0,0,0,0,-371.999,-340.61,303.275,3.88292,0.0508134,0.223608,1.83612,0.959321,NN_Adam
0,0,0,0,0,-331.041,404.06,192.904,2.25704,6.14704,0.638704,1.07671,5.78189,NN_Adam
0,0,0,0,0,-41.7291,-237.249,520.369,1.39633,1.67159,1.12431,0.993554,5.84546,NN_Adam
0,0,0,0,0,59.7472,-83.6586,402.196,2.19118,0.385359,1.8277,2.0782,1.00602,NN_Adam
0,0,0,0,0,230.941,0.796966,112.74,0.003349,0.27908,1.28993,4.94,2.90092,NN_Adam
0,0,0,0,0,34.7625,345.09,283.885,1.47034,6.1359,6.01321,3.3873,6.04635,NN_Adam
0,0,0,0,0,251.649,196.795,265.537,0.663482,0.785905,0.786664,5.6625,1.17984,NN_Adam
0,0,0,0,0,-220.53,-7.0995,83.1659,3.17346,0.57874,2.84962,3.89296,2.78924,NN_Adam
0,0,0,0,0,172.064,-169.605,561.367,5.50485,0.538064,0.51988,2.04101,2.09847,NN_Adam
0,0,0,0,0,264.784,91.6347,559.505,0.332907,0.686202,0.853007,1.00096,1.39325,NN_Adam
0,0,0,0,0,199.148,379.658,393.323,1.08738,0.0180446,0.467439,2.06407,6.04635,NN_Adam
0,0,0,0,0,-54.4945,-55.9133,632.4,0.797689,1.5396,0.223097,1.8057,1.21357,NN_Adam
0,0,0,0,0,-282.272,-187.232,46.8132,0.585465,4.55183,4.60303,1.76273,0.456545,NN_Adam
0,0,0,0,0,-19.1603,517.227,135.979,1.60714,5.86747,0.330866,1.94737,3.06819,NN_Adam
0,0,0,0,0,97.8983,-9.63183,125.741,6.1854,3.11839,1.82372,3.42402,3.81945,NN_Adam
0,0,0,0,0,-228.795,0.966375,101.867,3.13717,0.651429,2.86503,3.9123,2.78924,NN_Adam
0,0,0,0,0,105.372,-61.7725,230.759,5.75258,1.50208,1.79867,4.32358,2.24423,NN_Adam
0,0,0,0,0,-299.839,123.563,18.4294,2.75063,5.14198,2.3908,6.04291,1.31569,NN_Adam
0,0,0,0,0,-136.623,-410.303,66.548,4.39083,0.119823,0.456315,0.0778169,4.56408,NN_Adam
0,0,0,0,0,123.457,-269.669,7.59932,5.14161,1.20477,4.08936,1.65163,3.52788,NN_Adam
0,0,0,0,0,-19.8825,-453.357,2.88222,4.66836,5.32346,0.472269,2.27148,2.46713,NN_Adam
0,0,0,0,0,-317.456,-262.952,68.9508,0.691486,2.82599,1.24152,0.72876,0.299634,NN_Adam
0,0,0,0,0,-338.487,-189.687,94.8359,0.51069,2.61583,1.55184,0.610695,0.299634,NN_Adam
0,0,0,0,0,-61.7404,-300.406,339.221,1.36793,1.54433,1.738,1.168,5.84546,NN_Adam
0,0,0,0,0,-209.815,3.27395,598.089,3.12552,0.906864,0.0657307,2.14438,2.58357,NN_Adam
0,0,0,0,0,-45.8322,-99.0447,530.344,1.13723,1.04976,0.801081,2.28146,1.21357,NN_Adam
0,0,0,0,0,-328.994,103.143,440.544,2.83761,0.390553,6.03974,2.83275,2.58357,NN_Adam
0,0,0,0,0,88.1773,75.8315,296.689,0.709968,1.6375,2.09259,4.45107,2.19504,NN_Adam
0,0,0,0,0,13.0241,334.969,37.9373,1.53187,0.388782,6.2517,6.07471,5.53761,NN_Adam
0,0,0,0,0,228.457,198.97,529.549,0.716496,0.606851,1.00417,0.780254,1.39325,NN_Adam
0,0,0,0,0,-282.973,429.156,75.5896,2.1536,0.165907,5.52116,2.06905,0.217938,NN_Adam
0,0,0,0,0,-140.492,196.136,398.527,2.19228,0.893236,1.53578,5.62117,0.351515,NN_Adam
0,0,0,0,0,387.602,189.571,255.503,0.454519,5.59104,1.53981,1.23337,3.53214,NN_Adam
0,0,0,0,0,-35.1139,421.085,32.5142,1.6539,5.16164,0.67112,2.41692,0.603012,NN_Adam
0,0,0,0,0,80.0968,-468.316,355.299,4.88156,0.0873908,0.291508,1.92035,1.66718,NN_Adam
0,0,0,0,0,28.9789,33.5858,552.303,0.85911,0.524475,1.25035,1.82021,1.04162,NN_Adam
0,0,0,0,0,-272.366,-370.626,233.32,4.07841,5.98166,1.39676,0.531803,2.91096,NN_Adam
0,0,0,0,0,-123.36,-401.444,228.92,4.41424,6.01397,1.68878,0.103186,2.91096,NN_Adam
0,0,0,0,0,-521.151,-4.28125,262.353,3.14976,0.0338537,0.163688,1.76761,2.24488,NN_Adam
0,0,0,0,0,28.47,-164.887,509.916,1.74158,1.19925,0.856125,2.18363,1.21357,NN_Adam
0,0,0,0,0,-190.884,-397.252,118.347,1.12278,2.72118,0.421509,2.00514,1.74789,NN_Adam
0,0,0,0,0,-490.584,-186.255,30.2257,3.5044,5.92944,0.0994267,1.69084,1.51291,NN_Adam
0,0,0,0,0,359.418,-367.208,39.6879,5.48702,5.74917,0.261817,1.8792,2.12022,NN_Adam
0,0,0,0,0,-211.816,99.6925,140.25,2.70164,4.45213,1.50762,2.91834,1.8278,NN_Adam
0,0,0,0,0,-65.2629,191.207,141.397,1.89975,4.39049,1.47763,3.10703,1.8278,NN_Adam
0,0,0,0,0,-204.277,65.2338,125.238,2.83236,4.34909,1.46621,3.04665,1.8278,NN_Adam
0,0,0,0,0,304.323,-324.348,152.442,5.46568,0.223518,4.97244,3.08643,2.12022,NN_Adam
0,0,0,0,0,130.838,177.56,280.468,0.935679,1.13482,0.820149,5.2456,6.10266,NN_Adam
0,0,0,0,0,349.987,229.948,125.186,0.581208,0.238751,0.617968,6.16704,1.17984,NN_Adam
0,0,0,0,0,-274.976,-58.9754,452.402,0.211141,1.6839,0.55905,2.25695,0.875408,NN_Adam
0,0,0,0,0,432.815,126.564,72.1622,0.284284,0.614289,5.56758,0.90748,3.83827,NN_Adam
0,0,0,0,0,83.6456,-220.044,219.876,5.07536,0.721612,2.64992,4.48807,2.24423,NN_Adam
0,0,0,0,0,343.968,-109.163,20.6441,5.9758,0.984808,4.55112,1.46522,5.42746,NN_Adam
0,0,0,0,0,149.842,-49.0124,505.68,5.96681,1.66166,4.52376,3.21891,2.66677,NN_Adam
0,0,0,0,0,189.894,179.549,183.109,0.757234,1.61631,3.23272,3.07349,1.80483,NN_Adam
0,0,0,0,0,172.604,335.869,79.6684,1.09589,0.849127,4.09555,2.66537,1.80483,NN_Adam
0,0,0,0,0,-421.182,35.8869,189.782,3.05644,0.517706,4.62576,3.1303,4.00119,NN_Adam
0,0,0,0,0,155.491,-146.167,333.815,5.52857,5.57539,1.3029,2.77414,5.00851,NN_Adam
0,0,0,0,0,-178.916,-347.73,290.745,4.23699,5.79622,0.612749,2.60322,2.34821,NN_Adam
0,0,0,0,0,-107.736,297.7,369.137,1.91784,0.725536,1.22279,5.877,0.351515,NN_Adam
0,0,0,0,0,-246.844,-121.619,157.305,0.457682,1.97567,0.798133,2.91835,2.19846,NN_Adam
0,0,0,0,0,51.5847,-261.756,81.6781,1.76536,2.4859,0.26528,3.28998,1.70482,NN_Adam
0,0,0,0,0,56.0569,-218.197,527.231,1.82203,1.52878,0.696749,1.91115,1.21357,NN_Adam
0,0,0,0,0,103.94,-340.874,434.586,5.00818,0.00996246,0.588795,2.27817,1.66718,NN_Adam
0,0,0,0,0,1.97592,-2.08533,648.471,2.32921,1.44503,0.219579,1.67348,1.21357,NN_Adam
0,0,0,0,0,-431.619,-159.757,361.285,3.49585,0.0205018,0.367761,2.00939,5.7412,NN_Adam
0,0,0,0,0,-209.728,52.9222,5.42234,2.89401,5.82166,2.90058,4.58914,3.34738,NN_Adam
0,0,0,0,0,496.291,145.891,7.37626,0.285908,5.84953,0.126565,1.72223,0.577709,NN_Adam
0,0,0,0,0,51.0383,-430.888,302.548,1.68869,2.50015,0.265643,1.88555,3.70463,NN_Adam
0,0,0,0,0,-189.915,95.8272,494.648,2.67418,0.499047,0.0322575,2.95051,2.58357,NN_Adam
0,0,0,0,0,-69.8553,-305.142,514.59,4.48717,0.555151,1.07534,0.708025,6.2206,NN_Adam
0,0,0,0,0,-213.097,114.743,160.941,2.64749,4.56646,1.52042,2.86427,1.8278,NN_Adam
0,0,0,0,0,461.2,51.9853,94.2333,0.112201,0.0658563,0.546221,0.255827,0.577709,NN_Adam
0,0,0,0,0,-446.257,161.652,73.8236,2.79385,0.0948564,5.17533,2.70662,4.00119,NN_Adam
0,0,0,0,0,66.1875,-101.341,33.4483,5.2908,3.34146,1.58069,3.16028,3.81945,NN_Adam
0,0,0,0,0,446.503,-186.535,82.5251,5.88731,6.27129,0.504355,0.457808,2.94599,NN_Adam
0,0,0,0,0,-374.284,-96.9591,339.838,0.253322,2.19741,0.344197,2.21173,1.4382,NN_Adam
0,0,0,0,0,284.172,95.6673,211.051,0.324614,1.53349,3.53069,2.95482,1.80483,NN_Adam
0,0,0,0,0,71.1827,-158.069,81.2965,5.13546,3.65929,1.77219,2.96621,3.81945,NN_Adam
0,0,0,0,0,193.115,360.616,83.1484,1.07884,0.575482,4.35461,2.84858,1.80483,NN_Adam
0,0,0,0,0,419.088,-28.7541,160.548,6.21434,0.00848549,1.20642,6.08574,2.90092,NN_Adam
0,0,0,0,0,486.958,19.4641,284.886,0.0397361,0.0791175,0.827522,0.752826,2.90092,NN_Adam
0,0,0,0,0,215.405,-19.4553,560.269,6.1931,1.33561,5.29475,2.70051,2.66677,NN_Adam
0,0,0,0,0,71.8437,2.42709,25.0224,0.033786,6.17007,5.6791,5.50205,6.01214,NN_Adam
0,0,0,0,0,211.679,-278.392,191.866,2.22097,2.55441,6.02087,3.133,2.18641,NN_Adam
0,0,0,0,0,321.675,70.1726,363.742,3.35625,2.00313,0.220625,2.63243,4.72625,NN_Adam
0,0,0,0,0,62.5102,-454.005,395.06,4.84914,0.209816,0.265182,1.88246,1.66718,NN_Adam
0,0,0,0,0,177.648,-211.091,487.551,2.27029,1.68394,0.643501,1.96689,1.21357,NN_Adam
0,0,0,0,0,456.299,-261.181,69.28,5.76312,5.94902,0.473532,1.21951,2.94599,NN_Adam
0,0,0,0,0,-132.511,380.24,127.653,1.90581,5.24569,0.788764,2.56344,3.06819,NN_Adam
0,0,0,0,0,-272.752,242.337,209.238,2.415,5.05316,1.69023,1.86035,6.10103,NN_Adam
0,0,0,0,0,-55.202,28.3675,59.4109,2.6668,0.245364,5.24027,5.64189,5.42025,NN_Adam
0,0,0,0,0,-53.9284,212.667,33.1539,1.81888,0.483891,5.90481,5.77582,5.53761,NN_Adam
0,0,0,0,0,189.432,306.108,404.267,4.15792,2.1112,1.03253,0.958147,0.492819,NN_Adam
0,0,0,0,0,9.74514,76.3798,199.773,1.44385,0.658647,5.6173,4.90968,5.42025,NN_Adam
0,0,0,0,0,-87.7302,-355.342,409.149,1.32867,2.17148,0.915612,1.0014,6.18759,NN_Adam
0,0,0,0,0,4.77383,499.773,34.5827,1.56109,5.61488,0.367292,1.98133,3.06819,NN_Adam
0,0,0,0,0,-146.654,-160.055,344.148,0.828837,1.11807,1.31359,2.41894,0.674168,NN_Adam
0,0,0,0,0,26.0323,209.055,592.5,1.44663,0.743639,0.405978,1.95285,5.46292,NN_Adam
0,0,0,0,0,342.739,-377.643,175.368,5.44932,5.89157,0.384327,1.99625,1.85859,NN_Adam
0,0,0,0,0,393.159,19.0456,190.734,0.0482095,0.0782656,1.38618,5.89813,2.90092,NN_Adam
0,0,0,0,0,163.976,407.891,175.637,1.18834,0.160116,0.885151,6.26267,0.857645,NN_Adam
0,0,0,0,0,-76.7055,-316.423,104.039,1.33275,2.13188,2.0691,0.774026,1.74789,NN_Adam
0,0,0,0,0,-514.99,118.217,197.351,2.9159,6.13227,0.209,1.82,4.00119,NN_Adam
0,0,0,0,0,111.93,-159.571,67.5905,5.32397,0.637247,2.75573,3.77297,2.24423,NN_Adam
0,0,0,0,0,110.356,-361.569,442.792,5.00845,0.112148,0.485261,2.17041,1.66718,NN_Adam
0,0,0,0,0,-289.817,141.417,364.55,2.68756,6.20413,2.06722,0.0933485,6.17142,NN_Adam
0,0,0,0,0,-276.706,65.9423,62.1954,2.90758,0.362139,3.46834,3.77291,2.78924,NN_Adam
0,0,0,0,0,-420.754,101.66,23.4971,2.90438,0.186569,0.0487977,0.328309,0.77354,NN_Adam
0,0,0,0,0,431.434,176.558,273.441,0.388246,0.0622828,1.0395,0.451975,0.53113,NN_Adam
0,0,0,0,0,-216.146,332.849,107.147,2.14662,0.109732,0.881509,5.96653,6.1074,NN_Adam
0,0,0,0,0,198.717,-70.3191,430.031,5.94292,1.62241,4.06132,3.39226,2.66677,NN_Adam
0,0,0,0,0,105.356,221.452,120.938,1.12654,3.92069,2.18577,2.25914,2.3989,NN_Adam
0,0,0,0,0,-181.775,-16.0305,94.9971,0.0878376,5.61978,4.01213,1.02972,0.456545,NN_Adam
0,0,0,0,0,-315.669,-132.088,444.802,0.396124,2.08672,0.218147,2.11423,0.875408,NN_Adam
0,0,0,0,0,-212.124,212.712,131.146,2.35445,1.65331,4.56536,0.796574,3.06686,NN_Adam
0,0,0,0,0,283.475,128.245,108.307,0.424696,5.59013,2.63074,5.60901,4.41988,NN_Adam
0,0,0,0,0,-34.4007,-30.0981,464.584,0.718724,3.30065,4.19235,1.80774,2.9301,NN_Adam
0,0,0,0,0,76.6722,-275.931,205.453,1.8416,1.89637,0.727743,2.88187,3.70463,NN_Adam
0,0,0,0,0,-237.832,300.751,117.708,2.23952,0.181625,0.864063,5.87976,6.1074,NN_Adam
0,0,0,0,0,69.4543,-110.458,484.311,2.13203,0.990333,0.932546,2.40756,1.21357,NN_Adam
0,0,0,0,0,421.439,60.8491,31.1203,0.143227,0.160823,0.181417,0.201909,0.577709,NN_Adam
0,0,0,0,0,-201.868,193.159,260.5,2.37805,4.95153,1.85315,2.17983,6.10103,NN_Adam
0,0,0,0,0,-149.225,-77.8971,597.331,3.62237,0.839158,0.250321,2.19338,0.934935,NN_Adam
0,0,0,0,0,128.32,-339.592,500.481,5.07362,0.417332,0.339343,1.95748,6.2206,NN_Adam
0,0,0,0,0,-143.504,-343.657,332.514,1.17508,1.9464,1.19512,1.37918,1.92546,NN_Adam
0,0,0,0,0,-347.697,302.874,85.0797,2.42483,6.10891,0.92317,0.19839,6.1074,NN_Adam
0,0,0,0,0,178.891,-116.61,574.332,5.70524,0.531335,0.833763,1.68744,2.09847,NN_Adam
0,0,0,0,0,-347.78,3.90064,279.917,3.13011,5.34106,1.48134,2.08326,2.24488,NN_Adam
0,0,0,0,0,457.272,-38.9942,366.374,6.19802,0.21989,0.818806,0.8558,2.90092,NN_Adam
0,0,0,0,0,105.546,-479.264,141.738,4.92904,5.7113,0.423412,2.18936,2.46713,NN_Adam
0,0,0,0,0,-199.243,-75.8597,174.121,3.50498,5.8957,5.31966,4.45904,5.42025,NN_Adam
0,0,0,0,0,-8.18597,-11.6576,387.469,4.09998,1.45577,4.29799,4.44991,5.22858,NN_Adam
0,0,0,0,0,-211.704,-171.997,196.039,0.682017,1.55656,2.4206,0.761873,1.92546,NN_Adam
0,0,0,0,0,66.1343,7.97154,590.204,0.119677,0.708431,1.10879,1.56065,1.04162,NN_Adam
0,0,0,0,0,-328.466,-118.021,381.9,0.344823,1.95014,0.53911,2.18152,0.875408,NN_Adam
0,0,0,0,0,361.361,31.3028,461.954,0.0861895,0.621575,0.906999,0.466956,0.463259,NN_Adam
0,0,0,0,0,-120.307,-214.964,317.256,1.06047,1.09267,2.011,1.4819,5.84546,NN_Adam
0,0,0,0,0,-153.051,-482.277,243.385,4.40489,6.06823,0.364871,1.94726,2.34821,NN_Adam
0,0,0,0,0,-22.4799,125.558,617.745,1.74788,0.917199,0.441756,1.91138,5.46292,NN_Adam
0,0,0,0,0,-496.215,-163.846,76.9299,3.46046,5.84729,0.244142,1.85965,1.51291,NN_Adam
0,0,0,0,0,-403.496,-218.341,183.806,0.495953,2.7556,0.263362,1.86924,1.35559,NN_Adam
0,0,0,0,0,363.182,248.107,61.6553,0.599251,6.21382,0.752281,0.0620848,1.76922,NN_Adam
0,0,0,0,0,-203.248,74.8513,440.038,5.93022,1.17256,1.23981,2.01912,0.947702,NN_Adam
0,0,0,0,0,-220.011,-359.044,257.442,1.0209,2.32979,0.601232,1.92062,1.92546,NN_Adam
0,0,0,0,0,-325.11,245.993,237.045,2.49361,0.524024,0.637276,6.15442,0.534823,NN_Adam
0,0,0,0,0,-276.291,48.2646,58.8574,2.96844,0.357954,3.44161,3.77493,2.78924,NN_Adam
0,0,0,0,0,43.1522,132.104,210.638,4.39662,0.810177,1.66402,2.89065,0.947702,NN_Adam
0,0,0,0,0,58.3761,338.789,299.994,1.4,6.17096,6.05421,3.34632,6.04635,NN_Adam
0,0,0,0,0,-116.101,-223.001,377.412,1.09043,1.20483,1.82514,1.35141,5.84546,NN_Adam
0,0,0,0,0,129.95,69.1952,305.039,0.489295,1.80688,2.7966,3.95867,2.66677,NN_Adam
0,0,0,0,0,-143.04,-441.862,126.833,4.39898,5.88006,1.32209,0.339224,2.91096,NN_Adam
0,0,0,0,0,285.773,-352.912,51.3637,5.39301,0.0572386,5.03338,2.8596,2.12022,NN_Adam
0,0,0,0,0,22.6786,34.7323,168.309,4.13393,1.85509,4.53127,5.31695,5.42025,NN_Adam
0,0,0,0,0,215.037,-375.174,212.509,2.09113,2.52391,0.347275,2.12219,3.70463,NN_Adam
0,0,0,0,0,214.316,-360.175,286.364,2.10735,2.3627,0.395118,2.04609,3.70463,NN_Adam
0,0,0,0,0,-482.47,-110.932,308.324,3.36754,6.27167,0.28856,1.91241,6.17142,NN_Adam
0,0,0,0,0,235.95,247.601,166.775,0.809478,1.26136,3.78546,2.80535,1.80483,NN_Adam
0,0,0,0,0,-186.158,150.691,495.154,2.46091,0.819736,1.36394,6.27934,0.351515,NN_Adam
0,0,0,0,0,507.574,-106.292,275.054,6.07671,0.069583,0.154934,1.75867,0.83466,NN_Adam
0,0,0,0,0,31.827,-370.086,294.535,1.65649,1.91232,1.2234,1.57229,4.46658,NN_Adam
0,0,0,0,0,-287.332,362.717,181.933,2.24061,6.2374,1.06989,0.202197,6.1074,NN_Adam
0,0,0,0,0,287.526,-43.3949,268.868,6.13336,1.65702,5.41213,0.154669,2.12145,NN_Adam
0,0,0,0,0,-150.878,169.18,563.849,2.2989,0.5489,0.522445,2.08496,0.684023,NN_Adam
0,0,0,0,0,-423.39,293.213,261.323,2.53584,6.23295,0.233889,1.85094,0.534823,NN_Adam
0,0,0,0,0,-95.934,401.092,416.119,1.80546,0.0318152,0.602485,1.9457,5.86181,NN_Adam
0,0,0,0,0,222.289,297.644,451.193,4.07088,2.39573,0.0828411,1.67217,0.492819,NN_Adam
0,0,0,0,0,477.794,46.0013,192.628,0.0959361,6.23539,0.968794,0.395617,2.90092,NN_Adam
0,0,0,0,0,217.09,-318.563,5.09065,5.31054,0.637202,4.3533,2.36274,5.15345,NN_Adam
0,0,0,0,0,-173.85,-336.415,473.554,4.23534,0.295911,0.377498,2.03182,2.34821,NN_Adam
0,0,0,0,0,-76.2933,-14.8417,459.031,0.192076,3.34118,4.13415,1.98947,2.9301,NN_Adam
0,0,0,0,0,71.4143,441.32,266.209,1.4103,5.83802,0.593317,2.28957,6.04635,NN_Adam
0,0,0,0,0,-169.564,-363.088,481.431,4.27542,0.474867,0.217718,1.83146,2.34821,NN_Adam
0,0,0,0,0,184.82,19.8091,322.542,0.106512,1.54737,3.14427,3.95844,2.66677,NN_Adam
0,0,0,0,0,-131.989,53.7695,11.0842,5.89625,5.98755,4.09939,0.943762,0.456545,NN_Adam
0,0,0,0,0,-397.261,-153.831,114.581,0.369408,2.67689,0.3822,2.19878,2.19846,NN_Adam
0,0,0,0,0,204.124,300.367,260.853,0.973625,5.24695,1.83764,1.5317,2.3989,NN_Adam
